season	episode	scene	utterance	speaker	transcript	tokens	emotion	ID
s04	e20	c11	u002	['Phoebe Buffay']	I hate my regular clothes now! Y'know? I look down and-and I know that this isn't gonna be the most special day of my life.	"[['I', 'hate', 'my', 'regular', 'clothes', 'now', '!'], [""Y'know"", '?'], ['I', 'look', 'down', 'and', '-', 'and', 'I', 'know', 'that', 'this', 'is', ""n't"", 'gon', 'na', 'be', 'the', 'most', 'special', 'day', 'of', 'my', 'life', '.']]"	Peaceful	s04e20c11u002
s04	e20	c11	u003	['Monica Geller']	Yeah. I mean it was kinda fun for a while, but didn't you start feeling silly?	"[['Yeah', '.'], ['I', 'mean', 'it', 'was', 'kinda', 'fun', 'for', 'a', 'while', ',', 'but', 'did', ""n't"", 'you', 'start', 'feeling', 'silly', '?']]"	Powerful	s04e20c11u003
s04	e20	c11	u004	['Phoebe Buffay']	I guess.	[['I', 'guess', '.']]	Sad	s04e20c11u004
s04	e20	c11	u006	['Phoebe Buffay']	Oh my God!	[['Oh', 'my', 'God', '!']]	Powerful	s04e20c11u006
s04	e20	c11	u007	['Monica Geller']	Oh God.	[['Oh', 'God', '.']]	Powerful	s04e20c11u007
s04	e20	c11	u008	['Phoebe Buffay']	Oh, you're such a cheater!	"[['Oh', ',', 'you', ""'re"", 'such', 'a', 'cheater', '!']]"	Powerful	s04e20c11u008
s04	e20	c11	u009	['Chandler Bing']	Hello! Little ones.	[['Hello', '!'], ['Little', 'ones', '.']]	Powerful	s04e20c11u009
s04	e20	c11	u010	['Monica Geller']	Hey!	[['Hey', '!']]	Powerful	s04e20c11u010
s04	e20	c11	u011	['Phoebe Buffay']	Hey!	[['Hey', '!']]	Peaceful	s04e20c11u011
s04	e20	c11	u012	['Monica Geller']	So, is Joey gonna stop snoring?	[['So', ',', 'is', 'Joey', 'gon', 'na', 'stop', 'snoring', '?']]	Peaceful	s04e20c11u012
s04	e20	c11	u013	['Chandler Bing']	Yep! And! A beautiful woman agreed to go out with me. Joey wanted to ask her out, but uh, she picked me.	[['Yep', '!'], ['And', '!'], ['A', 'beautiful', 'woman', 'agreed', 'to', 'go', 'out', 'with', 'me', '.'], ['Joey', 'wanted', 'to', 'ask', 'her', 'out', ',', 'but', 'uh', ',', 'she', 'picked', 'me', '.']]	Joyful	s04e20c11u013
s04	e20	c11	u014	['Phoebe Buffay']	Oh, how'd that happen?	"[['Oh', ',', 'how', ""'d"", 'that', 'happen', '?']]"	Powerful	s04e20c11u014
s04	e20	c11	u015	['Chandler Bing']	Because I'm cooler.	"[['Because', 'I', ""'m"", 'cooler', '.']]"	Neutral	s04e20c11u015
s04	e20	c11	u016	['Monica Geller']	No, seriously.	[['No', ',', 'seriously', '.']]	Sad	s04e20c11u016
s04	e20	c11	u017	['Chandler Bing']	Well she's, she's the kinda girl-Joey was unconscious.	"[['Well', 'she', ""'s"", ',', 'she', ""'s"", 'the', 'kinda', 'girl', '-', 'Joey', 'was', 'unconscious', '.']]"	Peaceful	s04e20c11u017
s04	e20	c11	u019	['Joey Tribbiani']	Hey you guys! What's happening?	"[['Hey', 'you', 'guys', '!'], ['What', ""'s"", 'happening', '?']]"	Powerful	s04e20c11u019
s04	e20	c11	u020	['Monica Geller']	Oh my God!	[['Oh', 'my', 'God', '!']]	Peaceful	s04e20c11u020
s04	e20	c11	u021	['Phoebe Buffay']	What is that?	[['What', 'is', 'that', '?']]	Peaceful	s04e20c11u021
s04	e20	c11	u022	['Joey Tribbiani']	Oh, they gave it to me at the sleep clinic, and it's gonna help me not to snore.	"[['Oh', ',', 'they', 'gave', 'it', 'to', 'me', 'at', 'the', 'sleep', 'clinic', ',', 'and', 'it', ""'s"", 'gon', 'na', 'help', 'me', 'not', 'to', 'snore', '.']]"	Peaceful	s04e20c11u022
s04	e20	c11	u023	['Monica Geller']	Well, are you asleep right now, Joe? 'Cause I don't think you have to wear it unless you are!	"[['Well', ',', 'are', 'you', 'asleep', 'right', 'now', ',', 'Joe', '?'], [""'"", 'Cause', 'I', 'do', ""n't"", 'think', 'you', 'have', 'to', 'wear', 'it', 'unless', 'you', 'are', '!']]"	Peaceful	s04e20c11u023
s04	e20	c11	u024	['Joey Tribbiani']	I know I don't have too! It tastes good.	"[['I', 'know', 'I', 'do', ""n't"", 'have', 'too', '!'], ['It', 'tastes', 'good', '.']]"	Peaceful	s04e20c11u024
s04	e20	c11	u025	['Chandler Bing']	Plus, you look cool.	[['Plus', ',', 'you', 'look', 'cool', '.']]	Joyful	s04e20c11u025
s04	e21	c02	u002	['Emily Waltham']	So what did he decide? Does your Uncle Nathan get an invite or not?	[['So', 'what', 'did', 'he', 'decide', '?'], ['Does', 'your', 'Uncle', 'Nathan', 'get', 'an', 'invite', 'or', 'not', '?']]	Scared	s04e21c02u002
s04	e21	c02	u003	['Ross Geller']	Ohh, God, nobody likes him, and he's so cheap, he'd never fly to London in a million years. Yeah, invite him? Hey, did I do these neat enough?	"[['Ohh', ',', 'God', ',', 'nobody', 'likes', 'him', ',', 'and', 'he', ""'s"", 'so', 'cheap', ',', 'he', ""'d"", 'never', 'fly', 'to', 'London', 'in', 'a', 'million', 'years', '.'], ['Yeah', ',', 'invite', 'him', '?'], ['Hey', ',', 'did', 'I', 'do', 'these', 'neat', 'enough', '?']]"	Scared	s04e21c02u003
s04	e21	c02	u004	['Emily Waltham']	Yeah, they're fine.	"[['Yeah', ',', 'they', ""'re"", 'fine', '.']]"	Joyful	s04e21c02u004
s04	e21	c02	u005	['Ross Geller']	Yeah?	[['Yeah', '?']]	Peaceful	s04e21c02u005
s04	e21	c02	u006	['Emily Waltham']	If anyone asks, we'll just say Ben addressed them. Oh! So you invited Rachel then?	"[['If', 'anyone', 'asks', ',', 'we', ""'ll"", 'just', 'say', 'Ben', 'addressed', 'them', '.'], ['Oh', '!'], ['So', 'you', 'invited', 'Rachel', 'then', '?']]"	Powerful	s04e21c02u006
s04	e21	c02	u007	['Ross Geller']	Sure. Why not?	[['Sure', '.'], ['Why', 'not', '?']]	Peaceful	s04e21c02u007
s04	e21	c02	u008	['Emily Waltham']	Really?	[['Really', '?']]	Scared	s04e21c02u008
s04	e21	c02	u009	['Ross Geller']	Yeah?	[['Yeah', '?']]	Peaceful	s04e21c02u009
s04	e21	c02	u010	['Emily Waltham']	I don't think I'd be comfortable with any of my old lovers there.	"[['I', 'do', ""n't"", 'think', 'I', ""'d"", 'be', 'comfortable', 'with', 'any', 'of', 'my', 'old', 'lovers', 'there', '.']]"	Powerful	s04e21c02u010
s04	e21	c02	u011	['Ross Geller']	Wait-wait-wait, do you, do you think, maybe we shouldn't invite her?	"[['Wait', '-', 'wait', '-', 'wait', ',', 'do', 'you', ',', 'do', 'you', 'think', ',', 'maybe', 'we', 'should', ""n't"", 'invite', 'her', '?']]"	Peaceful	s04e21c02u011
s04	e21	c02	u012	['Emily Waltham']	Oh, no-no, y'know I absolutely adore Rachel it's just that, well it might be a awkward for you. But it's absolutely your decision. More tea?	"[['Oh', ',', 'no', '-', 'no', ',', ""y'know"", 'I', 'absolutely', 'adore', 'Rachel', 'it', ""'s"", 'just', 'that', ',', 'well', 'it', 'might', 'be', 'a', 'awkward', 'for', 'you', '.'], ['But', 'it', ""'s"", 'absolutely', 'your', 'decision', '.'], ['More', 'tea', '?']]"	Sad	s04e21c02u012
s04	e21	c02	u013	['Ross Geller']	Yeah sure.	[['Yeah', 'sure', '.']]	Peaceful	s04e21c02u013
s04	e21	c02	u014	['Emily Waltham']	Earl Grey?	[['Earl', 'Grey', '?']]	Mad	s04e21c02u014
s04	e21	c02	u015	['Ross Geller']	Huh? Yeah, fine, invite whoever you want.	[['Huh', '?'], ['Yeah', ',', 'fine', ',', 'invite', 'whoever', 'you', 'want', '.']]	Peaceful	s04e21c02u015
s04	e21	c03	u002	['Ross Geller']	I don't want to be single, okay? I just... I just- I just wanna be married again!	"[['I', 'do', ""n't"", 'want', 'to', 'be', 'single', ',', 'okay', '?'], ['I', 'just', '...'], ['I', 'just', '-', 'I', 'just', 'wan', 'na', 'be', 'married', 'again', '!']]"	Mad	s04e21c03u002
s04	e21	c03	u004	['Chandler Bing']	And I just want a million dollars!	[['And', 'I', 'just', 'want', 'a', 'million', 'dollars', '!']]	Peaceful	s04e21c03u004
s04	e21	c03	u005	['Monica Geller']	Rachel?!	[['Rachel', '?!']]	Scared	s04e21c03u005
s04	e21	c03	u006	['Rachel Green']	Oh God Monica hi! I just went to your building and you weren't there and then this guy with a big hammer said you might be here and you are, you are!	"[['Oh', 'God', 'Monica', 'hi', '!'], ['I', 'just', 'went', 'to', 'your', 'building', 'and', 'you', 'were', ""n't"", 'there', 'and', 'then', 'this', 'guy', 'with', 'a', 'big', 'hammer', 'said', 'you', 'might', 'be', 'here', 'and', 'you', 'are', ',', 'you', 'are', '!']]"	Mad	s04e21c03u006
s04	e21	c03	u008	['Monica Geller']	Okay, everybody, this is Rachel, another Lincoln High survivor. This is everybody, this is Chandler, and Phoebe, and Joey, and- you remember my brother Ross?	[['Okay', ',', 'everybody', ',', 'this', 'is', 'Rachel', ',', 'another', 'Lincoln', 'High', 'survivor', '.'], ['This', 'is', 'everybody', ',', 'this', 'is', 'Chandler', ',', 'and', 'Phoebe', ',', 'and', 'Joey', ',', 'and', '-', 'you', 'remember', 'my', 'brother', 'Ross', '?']]	Powerful	s04e21c03u008
s04	e21	c03	u009	['Rachel Green']	Hi, sure!	[['Hi', ',', 'sure', '!']]	Peaceful	s04e21c03u009
s04	e21	c03	u010	['Ross Geller']	Hi.	[['Hi', '.']]	Neutral	s04e21c03u010
s04	e21	c04	u002	['Ross Geller']	You know you probably didn't know this, but back in high school, I had a, um, major crush on you.	"[['You', 'know', 'you', 'probably', 'did', ""n't"", 'know', 'this', ',', 'but', 'back', 'in', 'high', 'school', ',', 'I', 'had', 'a', ',', 'um', ',', 'major', 'crush', 'on', 'you', '.']]"	Peaceful	s04e21c04u002
s04	e21	c04	u003	['Rachel Green']	I knew.	[['I', 'knew', '.']]	Neutral	s04e21c04u003
s04	e21	c04	u004	['Ross Geller']	You did! Oh.... I always figured you just thought I was Monica's geeky older brother.	"[['You', 'did', '!'], ['Oh', '....'], ['I', 'always', 'figured', 'you', 'just', 'thought', 'I', 'was', 'Monica', ""'s"", 'geeky', 'older', 'brother', '.']]"	Powerful	s04e21c04u004
s04	e21	c04	u005	['Rachel Green']	I did.	[['I', 'did', '.']]	Peaceful	s04e21c04u005
s04	e21	c04	u006	['Ross Geller']	Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here-but do you think it would be okay if I asked you out? Sometime? Maybe?	[['Oh', '.'], ['Listen', ',', 'do', 'you', 'think', '-', 'and', 'try', 'not', 'to', 'let', 'my', 'intense', 'vulnerability', 'become', 'any', 'kind', 'of', 'a', 'factor', 'here', '-', 'but', 'do', 'you', 'think', 'it', 'would', 'be', 'okay', 'if', 'I', 'asked', 'you', 'out', '?'], ['Sometime', '?'], ['Maybe', '?']]	Powerful	s04e21c04u006
s04	e21	c04	u007	['Rachel Green']	Yeah, maybe...	[['Yeah', ',', 'maybe', '...']]	Powerful	s04e21c04u007
s04	e21	c04	u008	['Ross Geller']	Okay... okay, maybe I will...	[['Okay', '...'], ['okay', ',', 'maybe', 'I', 'will', '...']]	Powerful	s04e21c04u008
s04	e21	c05	u002	['Ross Geller']	See, I see.... big passion in your future.	[['See', ',', 'I', 'see', '....'], ['big', 'passion', 'in', 'your', 'future', '.']]	Powerful	s04e21c05u002
s04	e21	c05	u003	['Rachel Green']	Really?	[['Really', '?']]	Neutral	s04e21c05u003
s04	e21	c05	u004	['Ross Geller']	I do.	[['I', 'do', '.']]	Neutral	s04e21c05u004
s04	e21	c05	u005	['Rachel Green']	Oh Ross, you're so great.	"[['Oh', 'Ross', ',', 'you', ""'re"", 'so', 'great', '.']]"	Joyful	s04e21c05u005
s04	e21	c05	u007	['Joey Tribbiani']	It's never gonna happen.	"[['It', ""'s"", 'never', 'gon', 'na', 'happen', '.']]"	Neutral	s04e21c05u007
s04	e21	c06	u002	['Ross Geller']	Hey, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.	"[['Hey', ',', 'I', 'have', 'a', 'question', '.'], ['Well', ',', 'actually', ',', 'it', ""'s"", 'not', 'so', 'much', 'a', 'question', 'as', '..'], ['more', 'of', 'a', 'general', 'wondering', '...'], ['ment', '.']]"	Neutral	s04e21c06u002
s04	e21	c06	u003	['Rachel Green']	Okay.	[['Okay', '.']]	Neutral	s04e21c06u003
s04	e21	c06	u004	['Ross Geller']	Okay. Umm, for a while now, I've been wanting to, um....	"[['Okay', '.'], ['Umm', ',', 'for', 'a', 'while', 'now', ',', 'I', ""'ve"", 'been', 'wanting', 'to', ',', 'um', '....']]"	Neutral	s04e21c06u004
s04	e21	c06	u005	['Rachel Green']	Ohhh!!!!	[['Ohhh', '!!!!']]	Scared	s04e21c06u005
s04	e21	c06	u006	['Ross Geller']	Yes, yes, that's right...	"[['Yes', ',', 'yes', ',', 'that', ""'s"", 'right', '...']]"	Neutral	s04e21c06u006
s04	e21	c06	u007	['Rachel Green']	Oh, look at the little cat! Look at it!	[['Oh', ',', 'look', 'at', 'the', 'little', 'cat', '!'], ['Look', 'at', 'it', '!']]	Joyful	s04e21c06u007
s04	e21	c06	u008	['Ross Geller']	What? Ow!	[['What', '?'], ['Ow', '!']]	Scared	s04e21c06u008
s04	e21	c06	u010	['Joey Tribbiani', 'Monica Geller', 'Phoebe Buffay']	I'm on top of the world, looking down on creation and the only explanation I can find...	"[['I', ""'m"", 'on', 'top', 'of', 'the', 'world', ',', 'looking', 'down', 'on', 'creation', 'and', 'the', 'only', 'explanation', 'I', 'can', 'find', '...']]"	Joyful	s04e21c06u010
s04	e21	c07	u002	['Rachel Green']	All right, listen, missy. If you want this cart, you're gonna have to take me with it!	"[['All', 'right', ',', 'listen', ',', 'missy', '.'], ['If', 'you', 'want', 'this', 'cart', ',', 'you', ""'re"", 'gon', 'na', 'have', 'to', 'take', 'me', 'with', 'it', '!']]"	Mad	s04e21c07u002
s04	e21	c07	u004	['Rachel Green']	Yes! Did you see that?	[['Yes', '!'], ['Did', 'you', 'see', 'that', '?']]	Joyful	s04e21c07u004
s04	e21	c07	u005	['Ross Geller']	You were incredible! Brand new woman, ladies and gentlemen.	[['You', 'were', 'incredible', '!'], ['Brand', 'new', 'woman', ',', 'ladies', 'and', 'gentlemen', '.']]	Joyful	s04e21c07u005
s04	e21	c07	u006	['Rachel Green']	I could not have done this without you.	[['I', 'could', 'not', 'have', 'done', 'this', 'without', 'you', '.']]	Powerful	s04e21c07u006
s04	e21	c07	u008	['Ross Geller']	Ok, um, uh, more clothes in the dryer? I'm fine, I'm fine.	"[['Ok', ',', 'um', ',', 'uh', ',', 'more', 'clothes', 'in', 'the', 'dryer', '?'], ['I', ""'m"", 'fine', ',', 'I', ""'m"", 'fine', '.']]"	Peaceful	s04e21c07u008
s04	e21	c08	u002	['Ross Geller']	You had no right to tell me you ever had feelings for me.	[['You', 'had', 'no', 'right', 'to', 'tell', 'me', 'you', 'ever', 'had', 'feelings', 'for', 'me', '.']]	Mad	s04e21c08u002
s04	e21	c08	u003	['Rachel Green']	What?	[['What', '?']]	Sad	s04e21c08u003
s04	e21	c08	u004	['Ross Geller']	I was doing great with Julie before I found out about you.	[['I', 'was', 'doing', 'great', 'with', 'Julie', 'before', 'I', 'found', 'out', 'about', 'you', '.']]	Mad	s04e21c08u004
s04	e21	c08	u005	['Rachel Green']	Hey, I was doin' great before I found out about you. You think it's easy for me to see you with Julie?	"[['Hey', ',', 'I', 'was', 'doin', ""'"", 'great', 'before', 'I', 'found', 'out', 'about', 'you', '.'], ['You', 'think', 'it', ""'s"", 'easy', 'for', 'me', 'to', 'see', 'you', 'with', 'Julie', '?']]"	Mad	s04e21c08u005
s04	e21	c08	u007	['Ross Geller']	The point is I... I don't need this right now, OK. It, it's too late, I'm with somebody else, I'm happy. This ship has sailed.	"[['The', 'point', 'is', 'I', '...'], ['I', 'do', ""n't"", 'need', 'this', 'right', 'now', ',', 'OK', '.'], ['It', ',', 'it', ""'s"", 'too', 'late', ',', 'I', ""'m"", 'with', 'somebody', 'else', ',', 'I', ""'m"", 'happy', '.'], ['This', 'ship', 'has', 'sailed', '.']]"	Mad	s04e21c08u007
s04	e21	c08	u009	['Rachel Green']	Alright, fine, you go ahead and you do that, alright Ross.	[['Alright', ',', 'fine', ',', 'you', 'go', 'ahead', 'and', 'you', 'do', 'that', ',', 'alright', 'Ross', '.']]	Mad	s04e21c08u009
s04	e21	c08	u010	['Ross Geller']	Fine.	[['Fine', '.']]	Mad	s04e21c08u010
s04	e21	c08	u011	['Rachel Green']	'Cause I don't need your stupid ship.	"[[""'"", 'Cause', 'I', 'do', ""n't"", 'need', 'your', 'stupid', 'ship', '.']]"	Mad	s04e21c08u011
s04	e21	c08	u012	['Ross Geller']	Good.	[['Good', '.']]	Mad	s04e21c08u012
s04	e21	c08	u013	['Rachel Green']	Good.	[['Good', '.']]	Mad	s04e21c08u013
s04	e21	c09	u002	['Rachel Green']	Ross do you realise this is the first time in my life I'm doing something I actually care about. This is the first time in my life I'm doing something that I'm actually good at. I mean. if you don't get that...	"[['Ross', 'do', 'you', 'realise', 'this', 'is', 'the', 'first', 'time', 'in', 'my', 'life', 'I', ""'m"", 'doing', 'something', 'I', 'actually', 'care', 'about', '.'], ['This', 'is', 'the', 'first', 'time', 'in', 'my', 'life', 'I', ""'m"", 'doing', 'something', 'that', 'I', ""'m"", 'actually', 'good', 'at', '.'], ['I', 'mean', '.'], ['if', 'you', 'do', ""n't"", 'get', 'that', '...']]"	Powerful	s04e21c09u002
s04	e21	c09	u003	['Ross Geller']	No, hey, I get that, okay, I get that big time. And I'm happy for ya, but I'm tired of having a relationship with your answering machine! Okay, I don't know what to do anymore.	"[['No', ',', 'hey', ',', 'I', 'get', 'that', ',', 'okay', ',', 'I', 'get', 'that', 'big', 'time', '.'], ['And', 'I', ""'m"", 'happy', 'for', 'ya', ',', 'but', 'I', ""'m"", 'tired', 'of', 'having', 'a', 'relationship', 'with', 'your', 'answering', 'machine', '!'], ['Okay', ',', 'I', 'do', ""n't"", 'know', 'what', 'to', 'do', 'anymore', '.']]"	Sad	s04e21c09u003
s04	e21	c09	u004	['Rachel Green']	Well neither do I!	[['Well', 'neither', 'do', 'I', '!']]	Peaceful	s04e21c09u004
s04	e21	c09	u005	['Ross Geller']	Is this about Mark?	[['Is', 'this', 'about', 'Mark', '?']]	Scared	s04e21c09u005
s04	e21	c09	u006	['Rachel Green']	Oh my God.	[['Oh', 'my', 'God', '.']]	Scared	s04e21c09u006
s04	e21	c09	u007	['Ross Geller']	Okay, it's not, it's not.	"[['Okay', ',', 'it', ""'s"", 'not', ',', 'it', ""'s"", 'not', '.']]"	Mad	s04e21c09u007
s04	e21	c09	u008	['Rachel Green']	Oh my God. I cannot keep having this same fight over and over again, Ross, no, you're, you're, you're making this too hard.	"[['Oh', 'my', 'God', '.'], ['I', 'can', 'not', 'keep', 'having', 'this', 'same', 'fight', 'over', 'and', 'over', 'again', ',', 'Ross', ',', 'no', ',', 'you', ""'re"", ',', 'you', ""'re"", ',', 'you', ""'re"", 'making', 'this', 'too', 'hard', '.']]"	Powerful	s04e21c09u008
s04	e21	c09	u009	['Ross Geller']	Oh I'm, I'm making this too hard. Okay, what do you want me to do.	"[['Oh', 'I', ""'m"", ',', 'I', ""'m"", 'making', 'this', 'too', 'hard', '.'], ['Okay', ',', 'what', 'do', 'you', 'want', 'me', 'to', 'do', '.']]"	Peaceful	s04e21c09u009
s04	e21	c09	u010	['Rachel Green']	I don't know, I don't know. Urrrgh! Look, maybe we should take a break.	"[['I', 'do', ""n't"", 'know', ',', 'I', 'do', ""n't"", 'know', '.'], ['Urrrgh', '!'], ['Look', ',', 'maybe', 'we', 'should', 'take', 'a', 'break', '.']]"	Scared	s04e21c09u010
s04	e21	c09	u011	['Ross Geller']	Okay, okay, fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yogart, or something..	"[['Okay', ',', 'okay', ',', 'fine', ',', 'you', ""'re"", 'right', '.'], ['Let', ""'s"", 'ah', ',', 'let', ""'s"", 'take', 'a', 'break', ',', 'let', ""'s"", 'cool', 'off', ',', 'okay', ',', 'let', ""'s"", 'get', 'some', 'frozen', 'yogart', ',', 'or', 'something', '..']]"	Powerful	s04e21c09u011
s04	e21	c09	u012	['Rachel Green']	No. A break from us.	[['No', '.'], ['A', 'break', 'from', 'us', '.']]	Sad	s04e21c09u012
s04	e21	c10	u002	['Chloe']	Do I know why we're rushing?	"[['Do', 'I', 'know', 'why', 'we', ""'re"", 'rushing', '?']]"	Scared	s04e21c10u002
s04	e21	c10	u003	['Ross Geller']	Yeah, y'know the ah, the girlfriend I told you about last night? Well it turns out she ah, she wants to get back together with me. Oh, I found it!!	"[['Yeah', ',', ""y'know"", 'the', 'ah', ',', 'the', 'girlfriend', 'I', 'told', 'you', 'about', 'last', 'night', '?'], ['Well', 'it', 'turns', 'out', 'she', 'ah', ',', 'she', 'wants', 'to', 'get', 'back', 'together', 'with', 'me', '.'], ['Oh', ',', 'I', 'found', 'it', '!!']]"	Peaceful	s04e21c10u003
s04	e21	c10	u004	['Chloe']	That's so great for you guys!	"[['That', ""'s"", 'so', 'great', 'for', 'you', 'guys', '!']]"	Joyful	s04e21c10u004
s04	e21	c10	u005	['Ross Geller']	Yeah!	[['Yeah', '!']]	Scared	s04e21c10u005
s04	e21	c10	u007	['Chloe']	Good luck, with your girlfriend.	[['Good', 'luck', ',', 'with', 'your', 'girlfriend', '.']]	Joyful	s04e21c10u007
s04	e21	c10	u008	['Ross Geller']	Oh, thank you. Hey, hey. Rachel!!!!	[['Oh', ',', 'thank', 'you', '.'], ['Hey', ',', 'hey', '.'], ['Rachel', '!!!!']]	Scared	s04e21c10u008
s04	e21	c10	u009	['Rachel Green']	Hi. Ohhh, you got my message.	[['Hi', '.'], ['Ohhh', ',', 'you', 'got', 'my', 'message', '.']]	Joyful	s04e21c10u009
s04	e21	c10	u010	['Ross Geller']	Yeah, oh hey, you are right on time.	[['Yeah', ',', 'oh', 'hey', ',', 'you', 'are', 'right', 'on', 'time', '.']]	Scared	s04e21c10u010
s04	e21	c10	u011	['Rachel Green']	So what do you say? Can I be your girlfriend again?	[['So', 'what', 'do', 'you', 'say', '?'], ['Can', 'I', 'be', 'your', 'girlfriend', 'again', '?']]	Peaceful	s04e21c10u011
s04	e21	c10	u012	['Ross Geller']	Yes, you can, very much.	[['Yes', ',', 'you', 'can', ',', 'very', 'much', '.']]	Powerful	s04e21c10u012
s04	e21	c10	u014	['Ross Geller']	Ahhhh!!	[['Ahhhh', '!!']]	Scared	s04e21c10u014
s04	e21	c11	u002	['Rachel Green']	Y'know what, I want you to leave! Get outta here!	"[[""Y'know"", 'what', ',', 'I', 'want', 'you', 'to', 'leave', '!'], ['Get', 'outta', 'here', '!']]"	Mad	s04e21c11u002
s04	e21	c11	u003	['Ross Geller']	No!!	[['No', '!!']]	Mad	s04e21c11u003
s04	e21	c11	u004	['Rachel Green']	Just get out! Now!!	[['Just', 'get', 'out', '!'], ['Now', '!!']]	Mad	s04e21c11u004
s04	e21	c11	u005	['Ross Geller']	No!! No!! I wanna stay. I wanna talk about this.	[['No', '!!'], ['No', '!!'], ['I', 'wan', 'na', 'stay', '.'], ['I', 'wan', 'na', 'talk', 'about', 'this', '.']]	Powerful	s04e21c11u005
s04	e21	c11	u006	['Rachel Green']	Okay! All right! How was she?	[['Okay', '!'], ['All', 'right', '!'], ['How', 'was', 'she', '?']]	Neutral	s04e21c11u006
s04	e21	c11	u008	['Chandler Bing']	Uh-oh.	[['Uh-oh', '.']]	Scared	s04e21c11u008
s04	e21	c11	u010	['Ross Geller']	What?	[['What', '?']]	Neutral	s04e21c11u010
s04	e21	c11	u011	['Rachel Green']	Was she good?	[['Was', 'she', 'good', '?']]	Neutral	s04e21c11u011
